CRAWL_TS,COUNTRY_VAL,PARTNER,PRODUCT_NAME_VAL,MONTHLY_INSTALMENT_AMT,INSTALMENT_MONTH
2025-10-24T17:14:41Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,49.97,36
2025-10-24T17:14:45Z,Australia,Partner A,iPhone 17 Pro 512GB,66.63,36
2025-10-24T17:14:45Z,Australia,Partner A,iPhone 15 Pro 256GB,66.62,24
2025-10-24T17:14:45Z,Australia,Partner A,iPhone 17 256GB,116.58,12
2025-10-24T17:14:49Z,Australia,Partner A,iPhone 15 Pro 512GB,54.13,36
2025-10-24T17:14:51Z,Australia,Partner A,iPhone 17 Pro 512GB,99.95,24
2025-10-24T17:14:51Z,Australia,Partner A,iPhone 17 256GB,58.29,24
2025-10-24T17:14:52Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,149.91,12
2025-10-24T17:14:52Z,Australia,Partner A,iPad (A16) 128GB,70.75,12
2025-10-24T17:14:55Z,Australia,Partner A,iPhone 17 Pro 512GB,66.63,36
2025-10-24T17:14:56Z,Australia,Partner A,iPhone 15 Pro 512GB,81.2,24
2025-10-24T17:14:57Z,Australia,Partner A,iPad mini (A17 Pro) 128GB,87.41,12
2025-10-24T17:14:58Z,Australia,Partner A,iPhone Air 1TB,108.29,24
2025-10-24T17:14:58Z,Australia,Partner A,iPad Pro 11-inch (M5) 512GB,66.63,36
2025-10-24T17:15:01Z,Australia,Partner A,iPhone 17 Pro 1TB,77.75,36
2025-10-24T17:15:01Z,Australia,Partner A,iPad (A16) 256GB,43.7,24
2025-10-24T17:15:03Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,74.95,24
2025-10-24T17:15:07Z,Australia,Partner A,iP 17 PM 1TB,249.91,12
2025-10-24T17:15:07Z,Australia,Partner A,iPhone Air 256GB,149.91,12
2025-10-24T17:15:09Z,Australia,Partner A,iPhone Air 1TB,72.19,36
2025-10-24T17:15:09Z,Australia,Partner A,iPad Pro 13-inch (M5) 512GB,80.52,36
2025-10-24T17:15:10Z,Australia,Partner A,iPad mini (A17 Pro) 128GB,29.13,36
2025-10-24T17:15:12Z,Australia,Partner A,iPhone Air 1TB,216.58,12
2025-10-24T17:15:12Z,Australia,Partner A,iP 17 PM 1TB,124.95,24
2025-10-24T17:15:17Z,Australia,Partner A,iP 17 PM 256GB,91.62,24
2025-10-24T17:15:22Z,Australia,Partner A,iPhone 16e 128GB,83.25,12
2025-10-24T17:15:22Z,Australia,Partner A,iPad mini (A17 Pro) 128GB,29.13,36
2025-10-24T17:15:22Z,Australia,Partner A,iPhone Air 256GB,49.97,36
2025-10-24T17:15:23Z,Australia,Partner A,iPhone 17 256GB,58.29,24
2025-10-24T17:15:25Z,Australia,Partner A,iPhone 16e 256GB,49.95,24
2025-10-24T17:15:26Z,Australia,Partner A,iPhone 17 Pro 512GB,199.91,12
2025-10-24T17:15:27Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,40.25,36
2025-10-24T17:15:35Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,34.69,36
2025-10-24T17:15:36Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,34.69,36
2025-10-24T17:15:36Z,Australia,Partner A,iPhone 17 512GB,149.91,12
2025-10-24T17:15:36Z,Australia,Partner A,iPad (A16) 128GB,23.58,36
2025-10-24T17:15:38Z,Australia,Partner A,iPhone 16e 256GB,99.91,12
2025-10-24T17:15:39Z,Australia,Partner A,iPhone 15 Pro 1TB,63.85,36
2025-10-24T17:15:39Z,Australia,Partner A,iPhone 16e 512GB,129.08,12
2025-10-24T17:15:41Z,Australia,Partner A,iPad (A16) 256GB,29.13,36
2025-10-24T17:15:43Z,Australia,Partner A,iPhone 17 256GB,38.86,36
2025-10-24T17:15:44Z,Australia,Partner A,iP 17 PM 1TB,83.3,36
2025-10-24T17:15:44Z,Australia,Partner A,iP15P 128,58.29,24
2025-10-24T17:15:44Z,Australia,Partner A,iPhone 17 256GB,116.58,12
2025-10-24T17:15:44Z,Australia,Partner A,iPad Air 13-inch (M3) 128GB,133.25,12
2025-10-24T17:15:45Z,Australia,Partner A,iPhone Air 512GB,61.08,36
2025-10-24T17:15:46Z,Australia,Partner A,iPad Air 13-inch (M3) 128GB,44.41,36
2025-10-24T17:15:47Z,Australia,Partner A,iPhone 17 Pro 256GB,83.29,24
2025-10-24T17:15:49Z,Australia,Partner A,iPad Pro 11-inch (M5) 512GB,99.95,24
2025-10-24T17:15:54Z,Australia,Partner A,iPhone 16e 256GB,33.3,36
2025-10-24T17:15:54Z,Australia,Partner A,iPhone 17 256GB,38.86,36
2025-10-24T17:15:55Z,Australia,Partner A,iPad Pro 13-inch (M5) 256GB,106.2,24
2025-10-24T17:15:55Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,49.97,36
2025-10-24T17:15:56Z,Australia,Partner A,iP 17 PM 1TB,249.91,12
2025-10-24T17:15:57Z,Australia,Partner A,iPad (A16) 128GB,23.58,36
2025-10-24T17:15:58Z,Australia,Partner A,iPhone 17 Pro 256GB,55.52,36
2025-10-24T17:16:00Z,Australia,Partner A,iP 17 PM 256GB,61.08,36
2025-10-24T17:16:01Z,Australia,Partner A,iPhone 16 128GB,52.04,24
2025-10-24T17:16:01Z,Australia,Partner A,iPad (A16) 256GB,43.7,24
2025-10-24T17:16:03Z,Australia,Partner A,iPad Pro 13-inch (M5) 256GB,212.41,12
2025-10-24T17:16:04Z,Australia,Partner A,iP 17 PM 2TB,158.29,24
2025-10-24T17:16:07Z,Australia,Partner A,iPad (A16) 128GB,35.37,24
2025-10-24T17:16:07Z,Australia,Partner A,iP 17 PM 1TB,249.91,12
2025-10-24T17:16:08Z,Australia,Partner A,iPhone 17 256GB,58.29,24
2025-10-24T17:16:09Z,Australia,Partner A,iPad (A16) 256GB,87.41,12
2025-10-24T17:16:10Z,Australia,Partner A,iPhone 17 Pro 1TB,77.75,36
2025-10-24T17:16:12Z,Australia,Partner A,iPhone 16e 256GB,99.91,12
2025-10-24T17:16:12Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,60.37,24
2025-10-24T17:16:13Z,Australia,Partner A,iPhone 17 256GB,58.29,24
2025-10-24T17:16:16Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,52.04,24
2025-10-24T17:16:17Z,Australia,Partner A,iPhone Air 512GB,61.08,36
2025-10-24T17:16:19Z,Australia,Partner A,iPhone 17 512GB,49.97,36
2025-10-24T17:16:27Z,Australia,Partner A,iP 17 PM 2TB,105.52,36
2025-10-24T17:16:30Z,Australia,Partner A,iPad Air 13-inch (M3) 128GB,66.62,24
2025-10-24T17:16:32Z,Australia,Partner A,iP 17 PM 512GB,108.29,24
2025-10-24T17:16:37Z,Australia,Partner A,iP15P 128,38.85,36
2025-10-24T17:16:43Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,40.25,36
2025-10-24T17:16:44Z,Australia,Partner A,iPad mini (A17 Pro) 128GB,43.7,24
2025-10-24T17:16:46Z,Australia,Partner A,iPad Pro 13-inch (M5) 512GB,120.79,24
2025-10-24T17:16:51Z,Australia,Partner A,iPhone 16e 256GB,33.3,36
2025-10-24T17:16:52Z,Australia,Partner A,iPhone 17 256GB,116.58,12
2025-10-24T17:16:55Z,Australia,Partner A,iPhone 15 Pro 512GB,187.41,12
2025-10-24T17:16:56Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,34.69,36
2025-10-24T17:16:59Z,Australia,Partner A,iPhone 15 Pro 256GB,158.25,12
2025-10-24T17:17:01Z,Australia,Partner A,iPhone Air 256GB,49.97,36
2025-10-24T17:17:04Z,Australia,Partner A,iPhone 17 Pro 256GB,55.52,36
2025-10-24T17:17:14Z,Australia,Partner A,iPhone Air 512GB,61.08,36
2025-10-24T17:17:27Z,Australia,Partner A,iPad (A16) 128GB,35.37,24
2025-10-24T17:17:32Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,60.37,24
2025-10-24T17:17:32Z,Australia,Partner A,iPhone 17 Pro 256GB,83.29,24
2025-10-24T17:17:33Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,34.69,36
2025-10-24T17:17:34Z,Australia,Partner A,iPhone 17 256GB,116.58,12
2025-10-24T17:17:35Z,Australia,Partner A,iPad (A16) 256GB,43.7,24
2025-10-24T17:17:37Z,Australia,Partner A,iPhone 17 256GB,38.86,36
2025-10-24T17:17:38Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,49.97,36
2025-10-24T17:17:40Z,Australia,Partner A,iPhone Air 256GB,49.97,36
2025-10-24T17:17:40Z,Australia,Partner A,iPhone 15 Pro 512GB,54.13,36
2025-10-24T17:17:44Z,Australia,Partner A,iPad (A16) 256GB,87.41,12
2025-10-24T17:17:47Z,Australia,Partner A,iP 17 PM 512GB,72.19,36
2025-10-24T17:17:49Z,Australia,Partner A,iPhone 17 Pro 512GB,66.63,36
2025-10-24T17:17:50Z,Australia,Partner A,iPhone 15 Pro 512GB,81.2,24
2025-10-24T17:17:51Z,Australia,Partner A,iP15P 128,58.29,24
2025-10-24T17:17:51Z,Australia,Partner A,iPhone 15 Pro 1TB,95.79,24
2025-10-24T17:17:51Z,Australia,Partner A,iPhone 16 128GB,104.08,12
2025-10-24T17:17:53Z,Australia,Partner A,iPad Pro 13-inch (M5) 256GB,212.41,12
2025-10-24T17:17:55Z,Australia,Partner A,iPhone Air 1TB,216.58,12
2025-10-24T17:17:57Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,120.75,12
2025-10-24T17:18:00Z,Australia,Partner A,iPhone 17 512GB,149.91,12
2025-10-24T17:18:01Z,Australia,Partner A,iPhone 16e 128GB,41.62,24
2025-10-24T17:18:01Z,Australia,Partner A,iPad Pro 13-inch (M5) 512GB,241.58,12
2025-10-24T17:18:01Z,Australia,Partner A,iPhone Air 512GB,91.62,24
2025-10-24T17:18:04Z,Australia,Partner A,iPad (A16) 128GB,70.75,12
2025-10-24T17:18:05Z,Australia,Partner A,iPhone Air 512GB,91.62,24
2025-10-24T17:18:06Z,Australia,Partner A,iP 17 PM 1TB,124.95,24
2025-10-24T17:18:07Z,Australia,Partner A,iPhone Air 1TB,108.29,24
2025-10-24T17:18:08Z,Australia,Partner A,iP 17 PM 256GB,183.25,12
2025-10-24T17:18:08Z,Australia,Partner A,iPhone 17 512GB,49.97,36
2025-10-24T17:18:12Z,Australia,Partner A,iPad Pro 11-inch (M5) 512GB,199.91,12
2025-10-24T17:18:13Z,Australia,Partner A,iPad Pro 11-inch (M5) 512GB,199.91,12
2025-10-24T17:18:13Z,Australia,Partner A,iPad Pro 13-inch (M5) 512GB,241.58,12
2025-10-24T17:18:15Z,Australia,Partner A,iPhone 15 Pro 512GB,187.41,12
2025-10-24T17:18:16Z,Australia,Partner A,iPhone 16e 512GB,64.54,24
2025-10-24T17:18:17Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,74.95,24
2025-10-24T17:18:25Z,Australia,Partner A,iPad Pro 11-inch (M5) 256GB,85.37,24
2025-10-24T17:18:28Z,Australia,Partner A,iP15P 128,141.58,12
2025-10-24T17:18:29Z,Australia,Partner A,iPhone 17 256GB,58.29,24
2025-10-24T17:18:35Z,Australia,Partner A,iPad Pro 11-inch (M5) 512GB,66.63,36
2025-10-24T17:18:36Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,104.08,12
2025-10-24T17:18:38Z,Australia,Partner A,iPhone 15 Pro 256GB,44.41,36
2025-10-24T17:18:38Z,Australia,Partner A,iPhone 17 512GB,49.97,36
2025-10-24T17:18:40Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,149.91,12
2025-10-24T17:18:44Z,Australia,Partner A,iPad (A16) 256GB,43.7,24
2025-10-24T17:18:46Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,104.08,12
2025-10-24T17:18:49Z,Australia,Partner A,iP 17 PM 2TB,158.29,24
2025-10-24T17:18:50Z,Australia,Partner A,iP 17 PM 2TB,105.52,36
2025-10-24T17:18:55Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,60.37,24
2025-10-24T17:18:56Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,52.04,24
2025-10-24T17:19:00Z,Australia,Partner A,AirPods 4,,12
2025-10-24T17:19:00Z,Australia,Partner A,AirPods 4,,36
2025-10-24T17:19:00Z,Australia,Partner A,AirPods 4,9.12,24
2025-10-24T17:19:03Z,Australia,Partner A,iPad Pro 13-inch (M5) 256GB,70.8,36
2025-10-24T17:19:05Z,Australia,Partner A,iPad Pro 13-inch (M5) 256GB,106.2,24
2025-10-24T17:19:05Z,Australia,Partner A,iPhone 15 Pro 1TB,216.58,12
2025-10-24T17:19:07Z,Australia,Partner A,iPhone 15 Pro 512GB,187.41,12
2025-10-24T17:19:07Z,Australia,Partner A,iPhone Air 1TB,108.29,24
2025-10-24T17:19:08Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,104.08,12
2025-10-24T17:19:11Z,Australia,Partner A,iPhone Air 1TB,72.19,36
2025-10-24T17:19:14Z,Australia,Partner A,iPad (A16) 128GB,35.37,24
2025-10-24T17:19:14Z,Australia,Partner A,iPhone 15 Pro 1TB,63.85,36
2025-10-24T17:19:17Z,Australia,Partner A,iPad Pro 13-inch (M5) 256GB,70.8,36
2025-10-24T17:19:18Z,Australia,Partner A,iPhone 16e 512GB,129.08,12
2025-10-24T17:19:18Z,Australia,Partner A,iPhone Air 256GB,149.91,12
2025-10-24T17:19:22Z,Australia,Partner A,iPad mini (A17 Pro) 128GB,29.13,36
2025-10-24T17:19:23Z,Australia,Partner A,iPhone 17 Pro 256GB,83.29,24
2025-10-24T17:19:27Z,Australia,Partner A,iPad mini (A17 Pro) 128GB,43.7,24
2025-10-24T17:19:31Z,Australia,Partner A,iPhone 17 Pro 1TB,233.25,12
2025-10-24T17:19:34Z,Australia,Partner A,iPad Pro 11-inch (M5) 256GB,170.75,12
2025-10-24T17:19:34Z,Australia,Partner A,iPhone Air 512GB,183.25,12
2025-10-24T17:19:39Z,Australia,Partner A,iPhone 15 Pro 256GB,44.41,36
2025-10-24T17:19:42Z,Australia,Partner A,iPad Pro 11-inch (M5) 256GB,56.91,36
2025-10-24T17:19:44Z,Australia,Partner A,iPad (A16) 256GB,87.41,12
2025-10-24T17:19:45Z,Australia,Partner A,iPhone Air 512GB,183.25,12
2025-10-24T17:19:46Z,Australia,Partner A,iPhone 15 Pro 1TB,95.79,24
2025-10-24T17:19:47Z,Australia,Partner A,iPhone 17 Pro 1TB,116.62,24
2025-10-24T17:19:49Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,120.75,12
2025-10-24T17:19:53Z,Australia,Partner A,iPhone 15 Pro 256GB,158.25,12
2025-10-24T17:19:56Z,Australia,Partner A,iP 17 PM 1TB,83.3,36
2025-10-24T17:19:59Z,Australia,Partner A,iP 17 PM 512GB,72.19,36
2025-10-24T17:20:03Z,Australia,Partner A,iPhone Air 256GB,74.95,24
2025-10-24T17:20:09Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,49.97,36
2025-10-24T17:20:11Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,74.95,24
2025-10-24T17:20:12Z,Australia,Partner A,iP 17 PM 2TB,316.58,12
2025-10-24T17:20:12Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,74.95,24
2025-10-24T17:20:17Z,Australia,Partner A,iP 17 PM 512GB,108.29,24
2025-10-24T17:20:17Z,Australia,Partner A,iPad Air 13-inch (M3) 128GB,66.62,24
2025-10-24T17:20:20Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,40.25,36
2025-10-24T17:20:20Z,Australia,Partner A,iPad Air 13-inch (M3) 128GB,44.41,36
2025-10-24T17:20:28Z,Australia,Partner A,iP15P 128,38.85,36
2025-10-24T17:20:32Z,Australia,Partner A,iPhone 16 128GB,34.69,36
2025-10-24T17:20:37Z,Australia,Partner A,iP 17 PM 256GB,91.62,24
2025-10-24T17:20:37Z,Australia,Partner A,iPhone 15 Pro 256GB,158.25,12
2025-10-24T17:20:37Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,120.75,12
2025-10-24T17:20:41Z,Australia,Partner A,iP 17 PM 2TB,105.52,36
2025-10-24T17:20:44Z,Australia,Partner A,iP 17 PM 2TB,158.29,24
2025-10-24T17:20:44Z,Australia,Partner A,iPad mini (A17 Pro) 128GB,87.41,12
2025-10-24T17:20:46Z,Australia,Partner A,iPad (A16) 256GB,87.41,12
2025-10-24T17:20:48Z,Australia,Partner A,iPad mini (A17 Pro) 128GB,87.41,12
2025-10-24T17:20:51Z,Australia,Partner A,iPhone 16e 128GB,41.62,24
2025-10-24T17:20:54Z,Australia,Partner A,iPhone 17 512GB,49.97,36
2025-10-24T17:20:58Z,Australia,Partner A,iPhone 16e 128GB,27.75,36
2025-10-24T17:21:00Z,Australia,Partner A,iP 17 PM 512GB,216.58,12
2025-10-24T17:21:01Z,Australia,Partner A,iPad (A16) 256GB,29.13,36
2025-10-24T17:21:03Z,Australia,Partner A,iPhone 15 Pro 256GB,66.62,24
2025-10-24T17:21:06Z,Australia,Partner A,iPhone 17 Pro 1TB,233.25,12
2025-10-24T17:21:07Z,Australia,Partner A,iPhone 15 Pro 1TB,216.58,12
2025-10-24T17:21:11Z,Australia,Partner A,iP 17 PM 256GB,61.08,36
2025-10-24T17:21:13Z,Australia,Partner A,iPhone 17 512GB,149.91,12
2025-10-24T17:21:15Z,Australia,Partner A,iPhone 15 Pro 256GB,66.62,24
2025-10-24T17:21:17Z,Australia,Partner A,iPhone 16e 256GB,49.95,24
2025-10-24T17:21:18Z,Australia,Partner A,iP 17 PM 2TB,316.58,12
2025-10-24T17:21:18Z,Australia,Partner A,iPhone 17 Pro 256GB,166.58,12
2025-10-24T17:21:21Z,Australia,Partner A,iPhone 16e 128GB,83.25,12
2025-10-24T17:21:22Z,Australia,Partner A,iPhone 15 Pro 1TB,216.58,12
2025-10-24T17:21:26Z,Australia,Partner A,iPhone 17 512GB,49.97,36
2025-10-24T17:21:31Z,Australia,Partner A,iP 17 PM 256GB,91.62,24
2025-10-24T17:21:33Z,Australia,Partner A,iPad Air 13-inch (M3) 128GB,44.41,36
2025-10-24T17:21:35Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,149.91,12
2025-10-24T17:21:35Z,Australia,Partner A,iPad (A16) 128GB,23.58,36
2025-10-24T17:21:35Z,Australia,Partner A,iPhone Air 256GB,74.95,24
2025-10-24T17:21:38Z,Australia,Partner A,AirPods Pro 3,17.87,24
2025-10-24T17:21:38Z,Australia,Partner A,AirPods Pro 3,35.75,12
2025-10-24T17:21:38Z,Australia,Partner A,AirPods Pro 3,11.91,36
2025-10-24T17:21:40Z,Australia,Partner A,iPhone 17 Pro 512GB,99.95,24
2025-10-24T17:21:46Z,Australia,Partner A,iPhone 15 Pro 512GB,81.2,24
2025-10-24T17:21:46Z,Australia,Partner A,iPhone 17 Pro 256GB,55.52,36
2025-10-24T17:21:49Z,Australia,Partner A,iPhone 16e 128GB,27.75,36
2025-10-24T17:21:57Z,Australia,Partner A,iPhone Air 256GB,149.91,12
2025-10-24T17:21:57Z,Australia,Partner A,iPhone 15 Pro 512GB,187.41,12
2025-10-24T17:21:59Z,Australia,Partner A,iPhone Air 512GB,91.62,24
2025-10-24T17:22:00Z,Australia,Partner A,iPhone Air 256GB,74.95,24
2025-10-24T17:22:02Z,Australia,Partner A,iPad Pro 11-inch (M5) 512GB,99.95,24
2025-10-24T17:22:08Z,Australia,Partner A,iPhone Air 256GB,49.97,36
2025-10-24T17:22:15Z,Australia,Partner A,iPad (A16) 256GB,29.13,36
2025-10-24T17:22:25Z,Australia,Partner A,iPhone 15 Pro 1TB,95.79,24
2025-10-24T17:22:27Z,Australia,Partner A,iPhone 17 Pro 512GB,99.95,24
2025-10-24T17:22:29Z,Australia,Partner A,iPad Air 13-inch (M3) 128GB,133.25,12
2025-10-24T17:22:33Z,Australia,Partner A,iP 17 PM 512GB,72.19,36
2025-10-24T17:22:36Z,Australia,Partner A,iPhone 16e 512GB,64.54,24
2025-10-24T17:22:37Z,Australia,Partner A,iPhone 16e 512GB,43.02,36
2025-10-24T17:22:41Z,Australia,Partner A,iPad Pro 13-inch (M5) 512GB,80.52,36
2025-10-24T17:22:49Z,Australia,Partner A,iPhone 17 512GB,74.95,24
2025-10-24T17:22:55Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,104.08,12
2025-10-24T17:23:11Z,Australia,Partner A,iP15P 128,141.58,12
2025-10-24T17:23:28Z,Australia,Partner A,iPad Air 13-inch (M3) 128GB,133.25,12
2025-11-08T17:09:13Z,Australia,Partner A,iPad (A16) 256GB,87.41,12
2025-11-08T17:09:18Z,Australia,Partner A,iPhone Air 1TB,108.29,24
2025-11-08T17:09:24Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,60.37,24
2025-11-08T17:10:16Z,Australia,Partner A,iPad Pro 13-inch (M5) 256GB,70.8,36
2025-11-08T17:10:24Z,Australia,Partner A,iPad Pro 13-inch (M5) 512GB,241.58,12
2025-11-08T17:10:34Z,Australia,Partner A,iPad mini (A17 Pro) 128GB,43.7,24
2025-11-08T17:10:38Z,Australia,Partner A,iPhone 15 Pro 1TB,83.29,24
2025-11-08T17:10:49Z,Australia,Partner A,iPhone Air 256GB,149.91,12
2025-11-08T17:11:03Z,Australia,Partner A,iPhone 15 Pro 256GB,54.12,24
2025-11-08T17:11:10Z,Australia,Partner A,iPhone 17 512GB,149.91,12
2025-11-08T17:11:10Z,Australia,Partner A,iPad Pro 11-inch (M5) 512GB,99.95,24
2025-11-08T17:11:11Z,Australia,Partner A,iPhone Air 1TB,216.58,12
2025-11-08T17:11:15Z,Australia,Partner A,iPhone 15 Pro 512GB,68.7,24
2025-11-08T17:11:15Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,149.91,12
2025-11-08T17:11:16Z,Australia,Partner A,iPad Pro 13-inch (M5) 512GB,120.79,24
2025-11-08T17:11:20Z,Australia,Partner A,iPhone 17 Pro 1TB,233.25,12
2025-11-08T17:11:20Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,74.95,24
2025-11-08T17:11:22Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,104.08,12
2025-11-08T17:11:23Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,120.75,12
2025-11-08T17:11:26Z,Australia,Partner A,iPhone 16e 256GB,99.91,12
2025-11-08T17:11:30Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,40.25,36
2025-11-08T17:11:34Z,Australia,Partner A,iP 17 PM 2TB,105.52,36
2025-11-08T17:11:36Z,Australia,Partner A,iPad Pro 11-inch (M5) 256GB,85.37,24
2025-11-08T17:11:36Z,Australia,Partner A,iPad (A16) 256GB,87.41,12
2025-11-08T17:11:49Z,Australia,Partner A,iPad mini (A17 Pro) 128GB,87.41,12
2025-11-08T17:11:55Z,Australia,Partner A,iPad (A16) 128GB,35.37,24
2025-11-08T17:11:57Z,Australia,Partner A,iPhone 17 512GB,74.95,24
2025-11-08T17:11:59Z,Australia,Partner A,iPhone 17 Pro 256GB,166.58,12
2025-11-08T17:12:00Z,Australia,Partner A,iP15P 128,141.58,12
2025-11-08T17:12:01Z,Australia,Partner A,iPhone Air 1TB,72.19,36
2025-11-08T17:12:02Z,Australia,Partner A,iPhone 15 Pro 256GB,54.12,24
2025-11-08T17:12:05Z,Australia,Partner A,iPhone 17 Pro 1TB,233.25,12
2025-11-08T17:12:07Z,Australia,Partner A,iP 17 PM 512GB,216.58,12
2025-11-08T17:12:11Z,Australia,Partner A,iPhone 17 512GB,149.91,12
2025-11-08T17:12:24Z,Australia,Partner A,iPad Air 13-inch (M3) 128GB,44.41,36
2025-11-08T17:12:27Z,Australia,Partner A,iPhone 15 Pro 1TB,55.52,36
2025-11-08T17:12:29Z,Australia,Partner A,iPad (A16) 256GB,29.13,36
2025-11-08T17:12:32Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,60.37,24
2025-11-08T17:12:33Z,Australia,Partner A,iPhone Air 512GB,91.62,24
2025-11-08T17:12:35Z,Australia,Partner A,iPhone 17 Pro 512GB,199.91,12
2025-11-08T17:12:38Z,Australia,Partner A,iPad Air 13-inch (M3) 128GB,66.62,24
2025-11-08T17:12:39Z,Australia,Partner A,iPhone 15 Pro 1TB,83.29,24
2025-11-08T17:12:40Z,Australia,Partner A,iPhone Air 512GB,183.25,12
2025-11-08T17:12:44Z,Australia,Partner A,iPhone 16e 128GB,27.75,36
2025-11-08T17:12:47Z,Australia,Partner A,iP 17 PM 1TB,83.3,36
2025-11-08T17:12:55Z,Australia,Partner A,iPhone 15 Pro 256GB,54.12,24
2025-11-08T17:12:57Z,Australia,Partner A,iPhone Air 512GB,61.08,36
2025-11-08T17:12:59Z,Australia,Partner A,iPhone 17 512GB,49.97,36
2025-11-08T17:13:02Z,Australia,Partner A,iPhone 17 256GB,116.58,12
2025-11-08T17:13:04Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,49.97,36
2025-11-08T17:13:05Z,Australia,Partner A,iPad Pro 11-inch (M5) 512GB,99.95,24
2025-11-08T17:13:10Z,Australia,Partner A,iP 17 PM 512GB,108.29,24
2025-11-08T17:13:13Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,52.04,24
2025-11-08T17:13:17Z,Australia,Partner A,iPhone Air 1TB,72.19,36
2025-11-08T17:13:19Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,104.08,12
2025-11-08T17:13:20Z,Australia,Partner A,iPhone 17 256GB,58.29,24
2025-11-08T17:13:23Z,Australia,Partner A,iPad mini (A17 Pro) 128GB,29.13,36
2025-11-08T17:13:25Z,Australia,Partner A,iPad (A16) 128GB,70.75,12
2025-11-08T17:13:25Z,Australia,Partner A,iP 17 PM 512GB,216.58,12
2025-11-08T17:13:32Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,49.97,36
2025-11-08T17:13:33Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,52.04,24
2025-11-08T17:13:37Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,40.25,36
2025-11-08T17:13:39Z,Australia,Partner A,iP 17 PM 1TB,124.95,24
2025-11-08T17:13:41Z,Australia,Partner A,iPhone 17 256GB,116.58,12
2025-11-08T17:13:50Z,Australia,Partner A,iP 17 PM 2TB,316.58,12
2025-11-08T17:13:53Z,Australia,Partner A,iPhone 15 Pro 1TB,216.58,12
2025-11-08T17:13:54Z,Australia,Partner A,iP 17 PM 1TB,124.95,24
2025-11-08T17:13:55Z,Australia,Partner A,iPad (A16) 128GB,70.75,12
2025-11-08T17:13:56Z,Australia,Partner A,iPad (A16) 128GB,35.37,24
2025-11-08T17:14:01Z,Australia,Partner A,iP15P 128,45.79,24
2025-11-08T17:14:04Z,Australia,Partner A,iPhone 17 Pro 256GB,55.52,36
2025-11-08T17:14:07Z,Australia,Partner A,AirPods 4,,12
2025-11-08T17:14:07Z,Australia,Partner A,AirPods 4,9.12,24
2025-11-08T17:14:07Z,Australia,Partner A,AirPods 4,,36
2025-11-08T17:14:09Z,Australia,Partner A,iPhone Air 256GB,74.95,24
2025-11-08T17:14:09Z,Australia,Partner A,iPhone 16e 512GB,43.02,36
2025-11-08T17:14:10Z,Australia,Partner A,iPad Pro 11-inch (M5) 512GB,199.91,12
2025-11-08T17:14:12Z,Australia,Partner A,iPad Pro 13-inch (M5) 512GB,241.58,12
2025-11-08T17:14:13Z,Australia,Partner A,iPad Air 13-inch (M3) 128GB,66.62,24
2025-11-08T17:14:14Z,Australia,Partner A,iPhone 17 512GB,49.97,36
2025-11-08T17:14:14Z,Australia,Partner A,iP15P 128,45.79,24
